name,type,website,city,state_id,address,latitude,longitude,firstname,lastname,role,email,phone_number,facebook,x,instagram,mondayOpen,mondayClose,tuesdayOpen,tuesdayClose,wednesdayOpen,wednesdayClose,thursdayOpen,thursdayClose,fridayOpen,fridayClose,saturdayOpen,saturdayClose,sundayOpen,sundayClose,zip,merchandise,social_media
Big Lug Canteen,Brewpub,www.biglugcanteen.com,Indiafalsepolis,IN,1435 E 86th St,45.6156,-122.653,Eddie,Sahm,BREWERY_OWNER,eddie@biglugcanteen.com,(317) 672-3503,https://web.facebook.com/Biglugcanteen,https://twitter.com/BigLugCanteen,https://www.instagram.com/biglugcanteen/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,46240,true,true
Big Woods Brewery,Brewpub,http://www.bigwoodsrestaurants.com/nashville/,Nashville,IN,60 Molly Lane,47.62576,-122.352,Jason,Medvec,BREWERY_OWNER,jeff@bigwoodsbeer.com,(812) 988-6000,https://web.facebook.com/BigWoodsRestaurants,https://twitter.com/bigwoodbrewery,https://www.instagram.com/bigwoodbrewery,16:00,21:00,16:00,21:00,16:00,21:00,16:00,21:00,12:00,22:00,12:00,22:00,12:00,20:00,47448,true,true
Black Circle Brewing,Taproom,www.blackcirclebrewing.com,Indiafalsepolis,IN,2201 E 46th St,47.04522,-122.901,Jesse,Rice,BREWERY_OWNER,,(317) 426-0143,https://web.facebook.com/blackcircleindy/,https://twitter.com/blackcirclebeer,https://www.instagram.com/blackcirclebrew/,falseInfo,falseInfo,16:00,22:00,16:00,22:00,16:00,22:00,11:00,22:00,11:00,24:00,11:00,22:00,46205,false,true
Black Dog Brewing Company,Taproom,https://blackdogbrewingcompany.com/,Mooresville,IN,11230 N SR 67,48.76426,-122.486,Jeremy and Tiffany,Kuntz,BREWERY_OWNER,jeremy@blackdogbrewingcompany.com,(317) 318-8448,https://www.facebook.com/blackdogbrewingcompany,https://twitter.com/BlackDogBeers,https://instagram.com/black_dog_brewing_co,falseInfo,falseInfo,16:00,21:00,16:00,20:00,16:00,20:00,16:00,22:00,15:00,22:00,13:00,18:00,46158,false,true
Blind Owl Brewery,Brewpub,www.blindowlbrewery.com,Indiafalsepolis,IN,5014 E 62nd St,47.76374,-122.151,Rick,Lux,BREWERY_OWNER,,(317) 924-1000,https://web.facebook.com/blindowlbrewery,https://twitter.com/BlindOwlBrewery,https://www.instagram.com/Blind_Owl_Brewery/,11:00,22:00,falseInfo,falseInfo,falseInfo,falseInfo,11:00,22:00,11:00,23:00,11:00,23:00,11:00,21:30,46220,false,true
Blockhead Beerworks,Brewpub,https://blockheadbeer.com/,Valparaiso,IN,150 Washington St,47.91027,-122.224,Cory,Muro,BREWERY_OWNER,info@blockheadbeer.com,(219) 707-5749,https://www.facebook.com/blockheadbeerworks,,https://www.instagram.com/blockheadbeerworks,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,10:00,15:00,46383,false,true
Bloomington Brewing Co - Production Facility,Micro,www.bbcbloomington.com,Bloomington,IN,2234 W Industrial Park Dr,47.6855,-117.284,Jarrod/Four Day,Franklin/Ray,BREWERY_OWNER,beer@bloomingtonbrew.com,(812) 822-1760,https://web.facebook.com/BloomingtonBrew?_rdc=1&_rdr,https://twitter.com/BloomingtonBrew,https://www.instagram.com/BloomingtonBrew/,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,falseInfo,falseInfo,falseInfo,falseInfo,47404,false,true
Bloomington Brewing Co,Brewpub,www.bbcbloomington.com,Bloomington,IN,1795 E 10th St,47.75443,-122.314,Jeff,Mease,BREWERY_OWNER,bbc@bloomington.com,(812) 339-2256,https://web.facebook.com/BloomingtonBrew?_rdc=1&_rdr,https://twitter.com/BloomingtonBrew,https://www.instagram.com/BloomingtonBrew/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,47407,false,true
Books & Brews,Brewpub,www.booksnbrews.com,Indiafalsepolis,IN,9402 Uptown Dr Ste 1400,46.2287,-119.242,Jason,Wuerfel,BREWERY_OWNER,jason@booksnbrews.com,(317) 288-5136,https://web.facebook.com/booksnbrews/?_rdc=1&_rdr,https://twitter.com/BooksBrews,https://www.instagram.com/booksnbrews/,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,23:00,11:00,23:00,12:00,20:00,46256,true,true
Brass Elk Brewing,Brewpub,https://www.brasselkbrewing.com/,Elkhart,IN,333 Nibco Parkway,47.65771,-117.414,Shane,Dyer,BREWERY_OWNER,info@brasselkbrewing.com,(574)326-3938,https://www.facebook.com/brasselkbrewing,https://twitter.com/ElkBrass,https://www.instagram.com/brasselkbrewing/,17:00,21:00,17:00,21:00,17:00,21:00,17:00,21:00,11:00,21:00,11:00,21:00,falseInfo,falseInfo,46516,false,true
Brew Link Brewing,Alt Prop,www.brewlinkbrewing.com,Plainfield,IN,4710 E US Highway 40,46.9732,-123.817,Adam,Burk,BREWERY_OWNER,brewery@brewlinkbrewing.com,(317) 838-9694,https://web.facebook.com/brewlinkbrewing/?rf=809576125853782&_rdc=1&_rdr,https://twitter.com/brewlinkbrewing,https://www.instagram.com/brewlinkbrewing,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,18:00,46168,true,true
Brew Link Downtown,Brewpub,https://www.brewlinkbrewing.com/,Indiafalsepolis,IN,714 N. CAPITOL AVE. ,47.19395,-120.932,Brent,Crandall,BREWERY_OWNER,,(317) 653-1884,,https://twitter.com/brewlinkbrewing,https://www.instagram.com/brewlinkbrewing,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,10:00,18:00,46204,true,true
Broad Ripple Brewing Co,Brewpub,www.broadripplebrewpub.com,Indiafalsepolis,IN,842 E 65th St,47.24513,-122.557,John,Hill,BREWERY_OWNER,bpub@indy.rr.com,(317) 253-2739,https://web.facebook.com/Broad-Ripple-Brewpub-276098818466/,https://twitter.com/brbrewpub,https://www.instagram.com/brbrewpub/,falseInfo,falseInfo,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,46220,false,true
Brokerage Brewing Company,Brewpub,www.brokeragebrewing.com,West Lafayette,IN,2516 Covington St,47.6571,-117.227,Brian/Dustin,Russell/Grove,BREWERY_OWNER,brian@brokeragebrewing.com,(765) -775-6008,https://web.facebook.com/brokeragebrewco/?_rdc=1&_rdr,https://twitter.com/BrokerageBrewCo,https://www.instagram.com/brokeragebrewco/,falseInfo,falseInfo,15:00,21:00,15:00,21:00,15:00,21:00,15:00,23:00,12:00,23:00,15:00,21:00,47906,true,true
Bulldog Brewing,Taproom,www.bulldogbrewingco.com,Whiting,IN,1409 119th St,47.66942,-117.418,Kevin/Jeff,Clark/Kochis,BREWERY_OWNER,jeff.kochis@bulldogbrewingco.com,(219) 655-5284,https://web.facebook.com/bulldogbrewingwhiting/,https://twitter.com/BulldogBrewing,https://www.instagram.com/bulldogbrewing1409/,falseInfo,falseInfo,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,23:00,46394,false,true
Burn'Em Brewing,Taproom,www.burnembrewing.com,Michigan city,IN,718 Freyer Rd,47.52824,-121.87,Zach,Blackwood,BREWERY_OWNER,zach@burnembrewing.com,(219) 210-3784,https://web.facebook.com/burnembrewing?_rdc=1&_rdr,https://twitter.com/burnem_brewing,https://www.instagram.com/burnembrewing/,14:00,20:00,falseInfo,falseInfo,falseInfo,falseInfo,14:00,20:00,14:00,20:00,12:00,20:00,12:00,18:00,46360,false,true
Byway Brewing Company,Brewpub,www.bywaybrewing.beer,Hammond,IN,2825 Carlson Dr,47.6422,-117.263,Dave/Tom/Branko,Toth/Duszynski/Sajn,BREWERY_OWNER,info@bywaybrewing.beer,(219) 844-5458,https://web.facebook.com/Byway-Brewing-Company-649515371753516/?_rdc=1&_rdr,https://twitter.com/bywaybrewing,https://www.instagram.com/bywaybrewing/,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,24:00,11:00,24:00,11:00,22:00,46323,false,true
Cedar Creek Brewing Co.,Taproom,https://cedarcreekbrewingco.com/,Martinsville,IN,3820 Leonard Rd,47.66217,-117.395,Bryce,Elsner,BREWERY_OWNER,admin@cedarcreekbrewco.com,(765) 342-9000,https://web.facebook.com/cedarcreekbrewco/,https://twitter.com/cedarcreek_brew?lang=en,https://www.instagram.com/cedarcreek_brew/,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,21:00,12:00,21:00,12:00,20:00,46151,false,true
Centerpoint Brewing,Taproom,www.centerpointbrewing.com,Indiafalsepolis,IN,1125 E Brookside Ave,47.30054855,-122.4355,Jonathan/Peter/Jeff, Robinson/ Argiris/Ready,BREWERY_OWNER,becky@centerpointbrewing.com,(317) 602-8386,https://web.facebook.com/centerpointbrewing/?_rdc=1&_rdr,https://twitter.com/centerpointbrew,https://www.instagram.com/centerpointbrewing/,15:00,21:00,15:00,21:00,15:00,21:00,15:00,22:00,12:00,22:00,12:00,22:00,12:00,20:00,46202,false,true
Chapman's Brewing Company,Micro,www.chapmansbrewing.com,Angola,IN,300 Industrial Dr,48.9172,-122.1194,Scott,Fergusson,BREWERY_OWNER,JerodA@Chapmansbrewing.com,(260) 319-5495,https://www.instagram.com/chapmansbrewing/?hl=en,https://twitter.com/ChapmansBrewing,https://www.instagram.com/chapmansbrewing/?hl=en,falseInfo,falseInfo,15:00,21:00,15:00,21:00,15:00,21:00,15:00,22:00,15:00,22:00,falseInfo,falseInfo,46703,false,true
Chateau De Pique Winery & Brewery,Micro,www.chateaudepique.com,Seymour,IN,6361 N County Road 760 E,48.75533676,-122.4691,,,BREWERY_MANAGER,labbott@chateaudepique.com,(812) 522-9296,https://web.facebook.com/CDPWinery/,,https://www.instagram.com/chateaudepique/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,12:00,19:00,12:00,19:00,12:00,16:00,12:00,16:00,47274,false,true
Chesterton Brewery,Brewpub,https://www.chestertonbrewery.com/,Chesterton,IN,1050 Broadway Ste 36,46.333,-124.0548,Verfalsen,Brown,BREWERY_OWNER,chestertonbrewery@gmail.com,(219) 728-6558,https://www.facebook.com/TheChestertonBrewery,,https://www.instagram.com/chesterton_brewery/,falseInfo,falseInfo,15:00,21:00,15:00,21:00,15:00,21:00,15:00,22:00,12:00,22:00,12:00,18:00,46304,true,true
Chilly Water Brewing Company,Brewpub,www.chillywaterbrewing.com,Indiafalsepolis,IN,719 Virginia Ave Ste 105,48.4028,-122.3761,Matthew,Chandler,BREWERY_OWNER,info@chillywaterbrewing.com,(317)-964-0518,https://web.facebook.com/chillywaterbrewing/?ref=hl,https://twitter.com/CHILLYWATERBREW,https://www.instagram.com/chillywaterbrewing/,falseInfo,falseInfo,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,21:00,46203,false,true
City Wineworks,Taproom,https://www.citywineworks.com/l,Logansport,IN,430 East Broadway Suite A,48.737,-118.1387,Jason and Desiree,McKeever ,BREWERY_OWNER,info@citywineworks.com,(574) 889-0081,http://www.facebook.com/citywineworks,https://twitter.com/citywineworks,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,17:00,21:00,falseInfo,falseInfo,falseInfo,falseInfo,46947,false,true
Civilian Brewing Corps,Brewpub,https://civilianbrewingcorps.com/,Spencer,IN,14 N Washington St,47.67378403,-122.1227,Ben and Kylene,Williams,BREWERY_OWNER,civilianbrewingcorps@gmail.com,(812) 652-5072,https://www.facebook.com/civilianbrewingcorps/,,https://www.instagram.com/civilianbrewing/,falseInfo,falseInfo,falseInfo,falseInfo,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,47460,false,true
Crasian Brewing Co,Taproom,www.crasianbrewing.com,Brookston,IN,101 E. 3rd Street,45.77507401,-122.523,Tom and Michelle,Bulington,BREWERY_OWNER,michele@crasianbrewing.com,(765) 563-8339,https://web.facebook.com/crasianbrewing?_rdc=1&_rdr,,https://www.instagram.com/crasianbrewing/,falseInfo,falseInfo,falseInfo,falseInfo,16:00,21:00,16:00,21:00,16:00,22:00,13:00,22:00,14:00,19:00,47923,false,true
Creatures Of Habit Brewing Co,Brewpub,https://creaturesbrew.square.site/,Anderson,IN,1031 Meridian St.,47.8392,-122.2855,Dan,Stachowiak,BREWERY_OWNER,creaturesbc@gmail.com,(765) 400-0116,https://www.facebook.com/creaturesbrew/,https://twitter.com/creaturesbrew,https://www.instagram.com/cxreaturesbrew,falseInfo,falseInfo,15:30,22:00,15:30,22:00,15:30,22:00,15:30,23:00,15:30,23:00,15:30,21:00,46016,false,true
Crooked Ewe Brewery & Ale House,Brewpub,www.crookedewe.com,South Bend,IN,1047 Lincoln Way E,47.66666031,-122.3725,Kevin,Slaughter,BREWERY_OWNER,info@crookedewe.com,(574) 217-0881,https://web.facebook.com/crookedewe/,https://twitter.com/crookedewe,https://www.instagram.com/crookedewe/,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,46601,false,true
Crown Brewing Co,Micro,www.crownbrewing.com,Crown Point,IN,211 S East St,47.25667953,-122.4397,Dave,Bryan,BREWERY_OWNER,crown@crownbrewing.com,(219) 663-4545,https://web.facebook.com/CrownBrewing?_rdc=1&_rdr,https://twitter.com/CrownBrewing,https://www.instagram.com/crownbrewing/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,23:00,46307,false,true
Damsel Brew Pub,Brewpub,https://www.damselbrewpub.com/,Evansville,IN,209 falserth Wabash Avenue of the Flags,47.26190186,-122.4461,John,Mills,BREWERY_OWNER,social@damselbrewpub.com,(812) 909-1956,https://www.facebook.com/damselbrewpub/,https://twitter.com/damselbrewpub,https://instagram.com/damselbrewpub/,11:00,22:00,falseInfo,falseInfo,falseInfo,falseInfo,11:00,22:00,11:00,23:00,11:00,23:00,11:00,21:00,47712,false,true
Danny Boy Beer Works,Brewpub,www.dannyboybeerworks.com,Carmel,IN,12702 Meeting House Rd,47.19765833,-122.2772,Kevin and Megan,Paul,BREWERY_OWNER,MEGAN.PAUL@DANNYBOYBEERWORKS.COM,(317) 564-0622,https://web.facebook.com/DannyBoyBeer/?rf=626566804164645&_rdc=1&_rdr,https://twitter.com/dannyboybeer?lang=en,,15:00,01:30,15:00,01:30,15:00,01:30,15:00,01:30,12:00,02:30,12:00,02:30,12:00,01:30,46032,false,true
Daredevil Brewing Company,Taproom,www.daredevilbeer.com,Indiafalsepolis,IN,1151 Main St,47.93151885,-122.3899,Shane and Michael,Pearson,BREWERY_OWNER,taproom@daredevilbeer.com,(317) 210-0176,https://web.facebook.com/DaredevilBrewing?_rdc=1&_rdr,https://twitter.com/DaredevilBeer,https://www.instagram.com/daredevilbeer/,falseInfo,falseInfo,15:00,21:00,15:00,21:00,15:00,21:00,12:00,22:00,12:00,22:00,12:00,20:00,46224,true,true
Deviate Brewing Co,Taproom,www.deviatebrewing.com,Indiafalsepolis,IN,4004 W 96th St,47.9136467,-122.0841,Michael/Greg,Michael/Greg,BREWERY_OWNER,deviate@deviatebrewing.com,(317) 374-8249,https://web.facebook.com/Deviate-Brewing-1610184242564923/,https://twitter.com/deviatebrewing,,15:00,21:00,15:00,21:00,15:00,21:00,15:00,21:00,15:00,22:00,14:00,22:00,13:00,18:00,46268,false,true
Donum Dei Brewery,Brewpub,www.donumdeibrewery.com,New Albany,IN,3211 Grant Line Rd Ste 3,48.3635,-120.1213,Michael/Greg,Michael/Greg,BREWERY_OWNER,,(502) 541-2950,https://web.facebook.com/DonumDeiBrewery/?_rdc=1&_rdr,https://twitter.com/DonumDeiBrewery,https://www.instagram.com/donumdeibrewery/,falseInfo,falseInfo,15:00,22:00,15:00,22:00,15:00,22:00,11:00,23:00,11:00,23:00,14:00,21:00,47150,true,true
Dot & Line Brewing Company,Taproom,https://dotandlinebrewing.com/,Fort Wayne,IN,2623 Camifalse Court,47.60947037,-122.3429,Phil/Royce,Comparet/Giffen,BREWERY_OWNER,,(260) 444-2639,https://web.facebook.com/dotandlinebeer,,https://www.instagram.com/dotandlinebeer/,falseInfo,falseInfo,15:00,22:00,15:00,22:00,15:00,22:00,13:00,22:30,12:30,22:30,12:30,18:00,46808,false,true
Elm Street Brewing Company,Brewpub,https://elmstbrewing.com/,Muncie,IN,519 N Elm St,47.6516,-122.3645,Eric,Jones,BREWERY_OWNER,info@elmstbrewing.com,(765) 273-2054,https://web.facebook.com/elmstreetbrewing/,https://twitter.com/ElmStBrewing,https://www.instagram.com/elmstreetbrewing/,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,24:00,11:00,24:00,10:00,20:00,47305,false,true
Escape Velocity Brewing Company,Brewpub,https://escapevelocitybrewing.com/,Lafayette,IN,405 Sagamore Parkway South Suite A2,47.61272812,-122.3203,Jason/Heather,Behenna/Howard,BREWERY_OWNER,info@escapevelocitybrewing.com,(765) 771-7987,https://www.facebook.com/EscapeVelocityBrewery,http://twitter.com/Escapebrewery,http://instagram.com/escapevelocitybeer,falseInfo,falseInfo,16:00,21:00,16:00,21:00,16:00,21:00,16:00,22:00,11:00,22:00,11:00,21:00,47905,true,true
Evil Czech Brewery,Brewpub,www.evilczechbrewery.com,Mishawaka,IN,3703 N Main St,48.75848007,-122.4683,Bryan,Corey,BREWERY_MANAGER,info@evilczech.com,(574) 855 - 3070,https://web.facebook.com/ecbpublichouse?_rdc=1&_rdr,https://twitter.com/evilczech,https://www.instagram.com/evilczechbrewery/,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,10:00,21:00,46545,true,true
Feed Store Beer Co,Taproom,https://www.feedstorebeer.com/,Bloomfield,IN,750 W Main St,47.61803818,-122.3166,Steve,,BREWERY_OWNER,info@feedstorebeer.com,(812) 227-8116,https://www.facebook.com/feedstorebeer,https://twitter.com/feedstorebeer,https://www.instagram.com/feedstorebeer,falseInfo,falseInfo,falseInfo,falseInfo,17:00,21:00,17:00,21:00,17:00,21:00,13:00,21:00,falseInfo,falseInfo,47424,true,true
Fenwick Farms Brewing Company,Brewpub,www.fenwickfarmsbrewingcompany.com,Rensselaer,IN,219 W Washington St,47.65223312,-122.3556,Ron,Fenwick,BREWERY_OWNER,admin@fenwickfarmsbrewingcompany.com,(219) 866-3773,https://web.facebook.com/FenwickFarmsBrewingCompany/?_rdc=1&_rdr,https://twitter.com/FFBrewingComp,https://www.instagram.com/ffbrewingcompany/,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,20:00,47978,false,true
Field Brewing,Brewpub,www.fieldbrewing.com,Westfield,IN,303 E. Main Street,46.6036,-121.6736,Gregory and Jackie,Dikos,BREWERY_OWNER,info@fieldbrewing.com,(317) -804-9780,https://web.facebook.com/FieldArtisanBrewing/,,https://www.instagram.com/fieldbrewing/,15:00,21:00,15:00,21:00,12:00,21:00,12:00,21:00,12:00,22:00,11:00,22:00,11:00,20:00,46074,false,true
Fireside Craft Burgers and Brews,Brewpub,https://www.firesideindiana.com/,LaGrange,IN,101 S. Detroit Street,46.3172,-119.2465,Marsha,Dunker,BREWERY_OWNER,,(260) 768-3473,https://www.facebook.com/firesideindiana/,http://twitter.com/fireside_IN,http://instagram.com/firesideindiana,16:00,21:00,16:00,21:00,falseInfo,falseInfo,11:30,21:00,11:30,22:00,11:30,22:00,11:30,19:00,46761,false,true
Fish Moon Brewing Company,Brewpub,https://www.fishmoonbrew.com/,Rushville,IN,"309 N Main St.,",46.7283,-117.1713,Thomas,Tetrault,BREWERY_OWNER,fishmoonbrew@gmail.com,(765) 561-2662,http://www.facebook.com/fishmoonbrew,,http://www.instagram.com/fishmoonbrew,falseInfo,falseInfo,falseInfo,falseInfo,16:00,21:00,16:00,21:00,12:00,23:00,12:00,23:00,falseInfo,falseInfo,46173,true,true
Flix Brewhouse Carmel,Brewpub,,Carmel,IN,2206 E 116th St,48.93793375,-119.4362,Allan,Reagan,BREWERY_OWNER,information@flixbrewhouse.com,(317) 824-9111,https://web.facebook.com/FlixBrewhouseCarmel,https://twitter.com/flixbrewhousein,https://www.instagram.com/flixbrewhouse/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,46032,false,true
Floyd County Brewing Company,Brewpub,www.floydcountybrewing.com,New Albany,IN,129 W Main St,47.83154297,-122.3055,Brian and Julie,Hampton,BREWERY_OWNER ,floydcountybrewing@gmail.com,(812) 258-9494,https://web.facebook.com/Floydcountybrewing/,,https://www.instagram.com/floydcountybrewing/,falseInfo,falseInfo,11:00,22:00,11:00,22:00,11:00,22:00,12:00,22:00,12:00,22:00,12:00,21:00,47150,false,true
Foreign Local LLC,Taproom,https://www.foreignlocalnwi.com/,Hammond,IN,489 Fayette Street,48.21086502,-122.6857,Michael,Glowacki,BREWERY_OWNER,mike@foreignlocalnwi.com,(219) 554-3978,https://web.facebook.com/foreignlocalNWI/,,https://www.instagram.com/foreign.local.nwi/,falseInfo,falseInfo,falseInfo,falseInfo,15:00,22:00,15:00,22:00,12:00,23:00,12:00,23:00,12:00,17:00,46320,false,true
Fork + Ale House,Brewpub,https://forkalehouse.com/,Carmel,IN,"350 Veterans Way, Suite 150",48.01179269,-122.5342,Chris and Amy,Long,BREWERY_OWNER,carmelfork.alehouse@gmail.com,(317) 669-2686,https://web.facebook.com/CarmelForkAleHouse/,https://twitter.com/forkandalehouse,https://www.instagram.com/forkandalehouse/,11:00,24:00,11:00,24:00,11:00,24:00,11:00,13:00,11:00,13:00,11:00,13:00,10:00,23:00,46032,false,true
Fortlandia Nafalse Brewery,Taproom,https://www.fortlandia.com/,Fort Wayne,IN,1010 Spring Street,46.20485248,-119.7696,Sam/Ken/Jerry/Dan/Ed,Snyder/Daly/Glass/Voors/Whipp,BREWERY_OWNER,Brewers@Fortlandia.com,(260) 424-2337,https://www.facebook.com/FortlandiaBrewingCompany,,http://instagram.com/fortlandiabrewingcompany,falseInfo,falseInfo,falseInfo,falseInfo,17:00,22:00,17:00,22:00,12:00,22:00,12:00,22:00,13:00,20:00,46808,false,true
Fountain Square Brewing Co,Micro,https://fountainsquarebeer.com/,Indiafalsepolis,IN,1301 Barth Ave,47.57844162,-122.3118,Beppe and Dama,Cuello,BREWERY_OWNER,ozzy@fountainsquarebeer.com,(317) 493-1410,https://web.facebook.com/fsqbrew/,https://twitter.com/FountainSqrBrew,https://www.instagram.com/fountainsquarebrewing/?hl=en,falseInfo,falseInfo,16:00,22:00,16:00,22:00,16:00,22:00,14:00,22:00,14:00,22:00,13:00,18:00,46203,false,true
Four Day Ray Brewing,Micro,www.fourdayray.com,Fishers,IN,11671 Lantern Rd,47.64559174,-117.3898,Brian,Graham,BREWERY_OWNER,brian@fourdayray.com,(317) 343-0200,https://web.facebook.com/FourDayRay?_rdc=1&_rdr,https://twitter.com/fourdayray,https://www.instagram.com/fourdayray/,11:00,21:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,21:00,46038,false,true
Four Fathers Brewing,Taproom,www.fourfathersbrewing.com,Valparaiso,IN,"3705 Bowman Drive, STE B",47.60821533,-122.3397,Jason and Beth,Lacny,BREWERY_OWNER,info@fourfathersbrewing.com,(219) 464-9712,https://web.facebook.com/fourfathersbrewing?_rdc=1&_rdr,https://twitter.com/fourfathersbrew,,falseInfo,falseInfo,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,falseInfo,falseInfo,46383,false,true
